time;t_2m_C_n;global_rad_W_per_m2_n
2022-06-05 15:30:00+00:00;0.2004;-0.9227
2022-06-05 15:45:00+00:00;0.1762;-0.8583
2022-06-05 16:00:00+00:00;0.1872;-0.8507
2022-06-05 16:15:00+00:00;0.1872;-0.8894
2022-06-05 16:30:00+00:00;0.196;-0.9426
2022-06-05 16:45:00+00:00;0.1784;-0.9479
2022-06-05 17:00:00+00:00;0.1696;-0.9694
2022-06-05 17:15:00+00:00;0.1674;-0.963
2022-06-05 17:30:00+00:00;0.1608;-0.8658
2022-06-05 17:45:00+00:00;0.1762;-0.7638
2022-06-05 18:00:00+00:00;0.196;-0.8787
2022-06-05 18:15:00+00:00;0.1674;-0.9291
2022-06-05 18:30:00+00:00;0.152;-0.957
2022-06-05 18:45:00+00:00;0.1498;-0.9656
2022-06-05 19:00:00+00:00;0.1344;-0.9882
2022-06-05 19:15:00+00:00;0.1322;-0.9914
2022-06-05 19:30:00+00:00;0.1256;-0.9957
2022-06-05 19:45:00+00:00;0.0969;-0.9968
2022-06-05 20:00:00+00:00;0.1123;-0.9979
2022-06-05 20:15:00+00:00;0.0925;-0.9968
2022-06-05 20:30:00+00:00;0.0903;-0.9968
2022-06-05 20:45:00+00:00;0.0903;-0.9979
2022-06-05 21:00:00+00:00;0.0947;-0.9968
2022-06-05 21:15:00+00:00;0.0639;-0.9968
2022-06-05 21:30:00+00:00;0.0683;-0.9973
2022-06-05 21:45:00+00:00;0.0573;-0.9984
2022-06-05 22:00:00+00:00;0.0683;-0.9968
2022-06-05 22:15:00+00:00;0.033;-0.9968
2022-06-05 22:30:00+00:00;0.033;-0.9968
2022-06-05 22:45:00+00:00;0.0286;-0.9968
2022-06-05 23:00:00+00:00;0.0154;-0.9968
2022-06-05 23:15:00+00:00;-0.0022;-0.9979
2022-06-05 23:30:00+00:00;0.0198;-0.9984
2022-06-05 23:45:00+00:00;0.022;-0.9973
2022-06-06 00:00:00+00:00;0.0242;-0.9968
2022-06-06 00:15:00+00:00;0.011;-0.9957
2022-06-06 00:30:00+00:00;-0.0551;-0.9968
2022-06-06 00:45:00+00:00;-0.011;-0.9968
2022-06-06 01:00:00+00:00;-0.0374;-0.9968
2022-06-06 01:15:00+00:00;-0.0396;-0.9968
2022-06-06 01:30:00+00:00;-0.0198;-0.9962
2022-06-06 01:45:00+00:00;-0.0749;-0.9973
2022-06-06 02:00:00+00:00;-0.0419;-0.9979
2022-06-06 02:15:00+00:00;-0.0529;-0.9968
2022-06-06 02:30:00+00:00;-0.0727;-0.9968
2022-06-06 02:45:00+00:00;-0.1035;-0.9957
2022-06-06 03:00:00+00:00;-0.0771;-0.9952
2022-06-06 03:15:00+00:00;-0.0881;-0.9941
2022-06-06 03:30:00+00:00;-0.0771;-0.986
2022-06-06 03:45:00+00:00;-0.1322;-0.9732
2022-06-06 04:00:00+00:00;-0.0903;-0.9286
2022-06-06 04:15:00+00:00;-0.0903;-0.8728
2022-06-06 04:30:00+00:00;-0.0639;-0.8244
2022-06-06 04:45:00+00:00;-0.0352;-0.7815
2022-06-06 05:00:00+00:00;-0.0066;-0.6956
2022-06-06 05:15:00+00:00;0.0286;-0.6247
2022-06-06 05:30:00+00:00;0.0595;-0.5823
2022-06-06 05:45:00+00:00;0.0903;-0.4126
2022-06-06 06:00:00+00:00;0.1344;-0.665
2022-06-06 06:15:00+00:00;0.1256;-0.5909
2022-06-06 06:30:00+00:00;0.1344;-0.7219
2022-06-06 06:45:00+00:00;0.1366;-0.6392
2022-06-06 07:00:00+00:00;0.1388;-0.5205
2022-06-06 07:15:00+00:00;0.1564;-0.5517
2022-06-06 07:30:00+00:00;0.1608;-0.4142
2022-06-06 07:45:00+00:00;0.1872;-0.2349
2022-06-06 08:00:00+00:00;0.2004;-0.3745
2022-06-06 08:15:00+00:00;0.2004;-0.1866
2022-06-06 08:30:00+00:00;0.196;-0.0523
2022-06-06 08:45:00+00:00;0.2379;-0.353
2022-06-06 09:00:00+00:00;0.2093;0.0244
2022-06-06 09:15:00+00:00;0.2313;0.1479
2022-06-06 09:30:00+00:00;0.293;0.1791
2022-06-06 09:45:00+00:00;0.2885;0.0588
2022-06-06 10:00:00+00:00;0.2665;0.2064
2022-06-06 10:15:00+00:00;0.2907;0.0604
2022-06-06 10:30:00+00:00;0.3106;0.1646
2022-06-06 10:45:00+00:00;0.3326;0.3632
2022-06-06 11:00:00+00:00;0.315;0.142
2022-06-06 11:15:00+00:00;0.3326;-0.2081
2022-06-06 11:30:00+00:00;0.337;0.3949
2022-06-06 11:45:00+00:00;0.3656;0.396
2022-06-06 12:00:00+00:00;0.3855;0.5662
2022-06-06 12:15:00+00:00;0.3965;0.607
2022-06-06 12:30:00+00:00;0.4295;0.4894
2022-06-06 12:45:00+00:00;0.4053;0.2489
2022-06-06 13:00:00+00:00;0.4163;-0.1619
2022-06-06 13:15:00+00:00;0.3965;-0.1093
2022-06-06 13:30:00+00:00;0.4031;0.2816
2022-06-06 13:45:00+00:00;0.4009;0.2558
2022-06-06 14:00:00+00:00;0.4427;0.2032
2022-06-06 14:15:00+00:00;0.4295;-0.2199
2022-06-06 14:30:00+00:00;0.4251;0.0647
2022-06-06 14:45:00+00:00;0.4427;0.0003
2022-06-06 15:00:00+00:00;0.4824;-0.0631
2022-06-06 15:15:00+00:00;0.4648;-0.0287
2022-06-06 15:30:00+00:00;0.4736;-0.2591
2022-06-06 15:45:00+00:00;0.4339;-0.4169
2022-06-06 16:00:00+00:00;0.3987;-0.295
2022-06-06 16:15:00+00:00;0.4339;-0.2918
2022-06-06 16:30:00+00:00;0.4471;-0.4604
2022-06-06 16:45:00+00:00;0.4185;-0.6107
2022-06-06 17:00:00+00:00;0.3722;-0.7987
2022-06-06 17:15:00+00:00;0.3392;-0.7911
2022-06-06 17:30:00+00:00;0.3414;-0.8126
2022-06-06 17:45:00+00:00;0.3304;-0.8448
2022-06-06 18:00:00+00:00;0.3106;-0.9125
2022-06-06 18:15:00+00:00;0.2996;-0.9307
2022-06-06 18:30:00+00:00;0.2577;-0.9522
2022-06-06 18:45:00+00:00;0.2555;-0.9748
2022-06-06 19:00:00+00:00;0.2357;-0.9898
2022-06-06 19:15:00+00:00;0.2291;-0.9941
2022-06-06 19:30:00+00:00;0.2181;-0.9968
2022-06-06 19:45:00+00:00;0.2137;-0.9957
2022-06-06 20:00:00+00:00;0.1916;-0.9957
2022-06-06 20:15:00+00:00;0.1608;-0.9979
2022-06-06 20:30:00+00:00;0.1696;-0.9984
2022-06-06 20:45:00+00:00;0.174;-0.9984
2022-06-06 21:00:00+00:00;0.1784;-0.9941
2022-06-06 21:15:00+00:00;0.1476;-0.9962
2022-06-06 21:30:00+00:00;0.1344;-0.9979
2022-06-06 21:45:00+00:00;0.1145;-0.9968
2022-06-06 22:00:00+00:00;0.1211;-0.9984
2022-06-06 22:15:00+00:00;0.1167;-0.9984
2022-06-06 22:30:00+00:00;0.1123;-0.9968
2022-06-06 22:45:00+00:00;0.0925;-0.9968
2022-06-06 23:00:00+00:00;0.0903;-0.9973
2022-06-06 23:15:00+00:00;0.0991;-0.9973
2022-06-06 23:30:00+00:00;0.0859;-0.9968
2022-06-06 23:45:00+00:00;0.0793;-0.9968
2022-06-07 00:00:00+00:00;0.0815;-0.9984
2022-06-07 00:15:00+00:00;0.0859;-0.9984
2022-06-07 00:30:00+00:00;0.0947;-0.9984
2022-06-07 00:45:00+00:00;0.0925;-0.9973
2022-06-07 01:00:00+00:00;0.0947;-0.9968
2022-06-07 01:15:00+00:00;0.0881;-0.9968
2022-06-07 01:30:00+00:00;0.0947;-0.9962
2022-06-07 01:45:00+00:00;0.0815;-0.9962
2022-06-07 02:00:00+00:00;0.0683;-0.9968
2022-06-07 02:15:00+00:00;0.0683;-0.9979
2022-06-07 02:30:00+00:00;0.0595;-0.9968
2022-06-07 02:45:00+00:00;0.0507;-0.9968
2022-06-07 03:00:00+00:00;0.0463;-0.9968
2022-06-07 03:15:00+00:00;0.0441;-0.9968
2022-06-07 03:30:00+00:00;0.0374;-0.9952
2022-06-07 03:45:00+00:00;0.0352;-0.9952
2022-06-07 04:00:00+00:00;0.033;-0.9903
2022-06-07 04:15:00+00:00;0.0308;-0.9903
2022-06-07 04:30:00+00:00;0.0242;-0.9812
2022-06-07 04:45:00+00:00;0.0352;-0.9587
2022-06-07 05:00:00+00:00;0.0374;-0.9071
2022-06-07 05:15:00+00:00;0.0485;-0.9082
2022-06-07 05:30:00+00:00;0.0507;-0.8996
2022-06-07 05:45:00+00:00;0.0485;-0.8706
2022-06-07 06:00:00+00:00;0.0507;-0.7095
2022-06-07 06:15:00+00:00;0.0639;-0.7256
2022-06-07 06:30:00+00:00;0.0727;-0.6489
2022-06-07 06:45:00+00:00;0.0881;-0.4867
2022-06-07 07:00:00+00:00;0.0991;-0.6392
2022-06-07 07:15:00+00:00;0.0925;-0.6285
2022-06-07 07:30:00+00:00;0.1167;-0.6816
2022-06-07 07:45:00+00:00;0.1057;-0.6623
2022-06-07 08:00:00+00:00;0.1035;-0.5136
2022-06-07 08:15:00+00:00;0.1278;-0.2333
2022-06-07 08:30:00+00:00;0.1652;-0.1248
2022-06-07 08:45:00+00:00;0.1608;-0.2043
2022-06-07 09:00:00+00:00;0.174;0.2666
2022-06-07 09:15:00+00:00;0.2048;-0.3509
2022-06-07 09:30:00+00:00;0.1828;-0.4196
2022-06-07 09:45:00+00:00;0.1938;-0.6247
2022-06-07 10:00:00+00:00;0.1784;-0.8765
2022-06-07 10:15:00+00:00;0.1233;-0.8722
2022-06-07 10:30:00+00:00;0.0771;-0.7036
2022-06-07 10:45:00+00:00;0.1057;-0.5136
2022-06-07 11:00:00+00:00;0.1123;0.2231
2022-06-07 11:15:00+00:00;0.1586;0.1125
2022-06-07 11:30:00+00:00;0.1784;-0.418
2022-06-07 11:45:00+00:00;0.1652;-0.4996
2022-06-07 12:00:00+00:00;0.1784;-0.6838
2022-06-07 12:15:00+00:00;0.1762;-0.6881
2022-06-07 12:30:00+00:00;0.1916;-0.0481
2022-06-07 12:45:00+00:00;0.2269;0.0668
2022-06-07 13:00:00+00:00;0.2401;-0.5468
2022-06-07 13:15:00+00:00;0.1894;-0.8207
2022-06-07 13:30:00+00:00;0.1652;-0.9028
2022-06-07 13:45:00+00:00;0.1079;-0.8867
2022-06-07 14:00:00+00:00;0.0727;-0.8583
2022-06-07 14:15:00+00:00;0.0595;-0.8132
2022-06-07 14:30:00+00:00;0.0463;-0.6365
2022-06-07 14:45:00+00:00;0.0727;-0.4711
2022-06-07 15:00:00+00:00;0.1035;-0.0207
2022-06-07 15:15:00+00:00;0.1718;0.0277
2022-06-07 15:30:00+00:00;0.1872;-0.3224
2022-06-07 15:45:00+00:00;0.1982;-0.2505
2022-06-07 16:00:00+00:00;0.2004;-0.2268
2022-06-07 16:15:00+00:00;0.2203;-0.2988
2022-06-07 16:30:00+00:00;0.2577;-0.3922
2022-06-07 16:45:00+00:00;0.2357;-0.549
2022-06-07 17:00:00+00:00;0.2313;-0.8024
2022-06-07 17:15:00+00:00;0.2048;-0.8486
2022-06-07 17:30:00+00:00;0.2004;-0.7664
2022-06-07 17:45:00+00:00;0.2159;-0.6913
2022-06-07 18:00:00+00:00;0.2137;-0.8255
2022-06-07 18:15:00+00:00;0.2004;-0.9179
2022-06-07 18:30:00+00:00;0.1784;-0.9533
2022-06-07 18:45:00+00:00;0.1784;-0.9565
2022-06-07 19:00:00+00:00;0.1696;-0.9678
2022-06-07 19:15:00+00:00;0.1674;-0.9839
2022-06-07 19:30:00+00:00;0.1476;-0.9941
2022-06-07 19:45:00+00:00;0.1388;-0.9962
2022-06-07 20:00:00+00:00;0.1035;-0.9968
2022-06-07 20:15:00+00:00;0.0815;-0.9957
2022-06-07 20:30:00+00:00;0.0639;-0.9973
2022-06-07 20:45:00+00:00;0.0859;-0.9973
2022-06-07 21:00:00+00:00;0.0419;-0.9957
2022-06-07 21:15:00+00:00;0.0573;-0.9968
2022-06-07 21:30:00+00:00;-0.011;-0.9952
2022-06-07 21:45:00+00:00;-0.0176;-0.9962
2022-06-07 22:00:00+00:00;0.0154;-0.9979
2022-06-07 22:15:00+00:00;-0.0044;-0.9968
2022-06-07 22:30:00+00:00;-0.0286;-0.9968
2022-06-07 22:45:00+00:00;-0.0198;-0.9968
2022-06-07 23:00:00+00:00;-0.0286;-0.9968
2022-06-07 23:15:00+00:00;-0.0308;-0.9968
2022-06-07 23:30:00+00:00;-0.033;-0.9968
2022-06-07 23:45:00+00:00;-0.0352;-0.9968
2022-06-08 00:00:00+00:00;-0.0419;-0.9968
2022-06-08 00:15:00+00:00;-0.0485;-0.9968
2022-06-08 00:30:00+00:00;-0.0507;-0.9968
2022-06-08 00:45:00+00:00;-0.0507;-0.9968
2022-06-08 01:00:00+00:00;-0.0595;-0.9962
2022-06-08 01:15:00+00:00;-0.0815;-0.9962
2022-06-08 01:30:00+00:00;-0.0727;-0.9962
2022-06-08 01:45:00+00:00;-0.1476;-0.9952
2022-06-08 02:00:00+00:00;-0.1784;-0.9973
2022-06-08 02:15:00+00:00;-0.1586;-0.9962
2022-06-08 02:30:00+00:00;-0.174;-0.9973
2022-06-08 02:45:00+00:00;-0.1344;-0.9984
2022-06-08 03:00:00+00:00;-0.1344;-0.9962
2022-06-08 03:15:00+00:00;-0.152;-0.9919
2022-06-08 03:30:00+00:00;-0.1388;-0.9785
2022-06-08 03:45:00+00:00;-0.1894;-0.9689
2022-06-08 04:00:00+00:00;-0.1608;-0.9608
2022-06-08 04:15:00+00:00;-0.1828;-0.9017
2022-06-08 04:30:00+00:00;-0.1564;-0.8244
2022-06-08 04:45:00+00:00;-0.1322;-0.775
2022-06-08 05:00:00+00:00;-0.0947;-0.7085
2022-06-08 05:15:00+00:00;-0.0705;-0.6655
2022-06-08 05:30:00+00:00;-0.0595;-0.5774
2022-06-08 05:45:00+00:00;-0.0154;-0.4969
2022-06-08 06:00:00+00:00;0.0066;-0.4024
2022-06-08 06:15:00+00:00;0.033;-0.4336
2022-06-08 06:30:00+00:00;0.0463;-0.3192
2022-06-08 06:45:00+00:00;0.0639;-0.1195
2022-06-08 07:00:00+00:00;0.0859;-0.0427
2022-06-08 07:15:00+00:00;0.1013;0.0099
2022-06-08 07:30:00+00:00;0.1167;-0.1979
2022-06-08 07:45:00+00:00;0.1278;-0.2204
2022-06-08 08:00:00+00:00;0.1388;0.0454
2022-06-08 08:15:00+00:00;0.1762;0.0228
2022-06-08 08:30:00+00:00;0.1696;-0.2666
2022-06-08 08:45:00+00:00;0.2004;-0.2827
2022-06-08 09:00:00+00:00;0.2004;0.0293
2022-06-08 09:15:00+00:00;0.2181;0.1646
2022-06-08 09:30:00+00:00;0.2181;0.4083
2022-06-08 09:45:00+00:00;0.2467;0.5383
2022-06-08 10:00:00+00:00;0.2445;0.1522
2022-06-08 10:15:00+00:00;0.2731;0.5699
2022-06-08 10:30:00+00:00;0.293;0.6183
2022-06-08 10:45:00+00:00;0.2974;0.6419
2022-06-08 11:00:00+00:00;0.3458;0.6795
2022-06-08 11:15:00+00:00;0.3392;0.0201
2022-06-08 11:30:00+00:00;0.3238;-0.0389
2022-06-08 11:45:00+00:00;0.315;0.0126
2022-06-08 12:00:00+00:00;0.337;-0.1468
2022-06-08 12:15:00+00:00;0.326;-0.062
2022-06-08 12:30:00+00:00;0.3458;-0.3675
2022-06-08 12:45:00+00:00;0.2907;-0.6059
2022-06-08 13:00:00+00:00;0.293;-0.7036
2022-06-08 13:15:00+00:00;0.2775;-0.767
2022-06-08 13:30:00+00:00;0.2577;-0.782
2022-06-08 13:45:00+00:00;0.2093;-0.8432
2022-06-08 14:00:00+00:00;0.1211;-0.8937
2022-06-08 14:15:00+00:00;0.0881;-0.8958
2022-06-08 14:30:00+00:00;0.0727;-0.8899
2022-06-08 14:45:00+00:00;0.0595;-0.8556
2022-06-08 15:00:00+00:00;0.0595;-0.8142
2022-06-08 15:15:00+00:00;0.0617;-0.7842
2022-06-08 15:30:00+00:00;0.0683;-0.8072
2022-06-08 15:45:00+00:00;0.0837;-0.8427
2022-06-08 16:00:00+00:00;0.0859;-0.8513
2022-06-08 16:15:00+00:00;0.0815;-0.8448
2022-06-08 16:30:00+00:00;0.0815;-0.7729
2022-06-08 16:45:00+00:00;0.0991;-0.6408
2022-06-08 17:00:00+00:00;0.1256;-0.578
2022-06-08 17:15:00+00:00;0.1366;-0.5812
2022-06-08 17:30:00+00:00;0.152;-0.5699
2022-06-08 17:45:00+00:00;0.1586;-0.717
2022-06-08 18:00:00+00:00;0.1432;-0.8201
2022-06-08 18:15:00+00:00;0.1344;-0.8577
2022-06-08 18:30:00+00:00;0.1256;-0.9511
2022-06-08 18:45:00+00:00;0.1035;-0.9758
2022-06-08 19:00:00+00:00;0.0991;-0.9903
2022-06-08 19:15:00+00:00;0.1013;-0.9957
2022-06-08 19:30:00+00:00;0.0991;-0.9968
2022-06-08 19:45:00+00:00;0.0925;-0.9968
2022-06-08 20:00:00+00:00;0.0859;-0.9979
2022-06-08 20:15:00+00:00;0.0947;-0.9979
2022-06-08 20:30:00+00:00;0.0947;-0.9968
2022-06-08 20:45:00+00:00;0.0727;-0.9936
2022-06-08 21:00:00+00:00;0.0286;-0.9968
2022-06-08 21:15:00+00:00;0.0176;-0.9968
2022-06-08 21:30:00+00:00;0.0022;-0.9973
2022-06-08 21:45:00+00:00;0.0286;-0.9973
2022-06-08 22:00:00+00:00;-0.0154;-0.9968
2022-06-08 22:15:00+00:00;-0.0088;-0.9968
2022-06-08 22:30:00+00:00;-0.0022;-0.9968
2022-06-08 22:45:00+00:00;-0.0088;-0.9968
2022-06-08 23:00:00+00:00;-0.0198;-0.9968
2022-06-08 23:15:00+00:00;-0.0242;-0.9968
2022-06-08 23:30:00+00:00;-0.0242;-0.9968
2022-06-08 23:45:00+00:00;-0.0198;-0.9968
2022-06-09 00:00:00+00:00;-0.011;-0.9968
2022-06-09 00:15:00+00:00;-0.022;-0.9968
2022-06-09 00:30:00+00:00;-0.0286;-0.9968
2022-06-09 00:45:00+00:00;-0.0264;-0.9979
2022-06-09 01:00:00+00:00;0.011;-0.9968
2022-06-09 01:15:00+00:00;-0.0088;-0.9968
2022-06-09 01:30:00+00:00;-0.0154;-0.9968
2022-06-09 01:45:00+00:00;-0.0154;-0.9968
2022-06-09 02:00:00+00:00;-0.0022;-0.9979
2022-06-09 02:15:00+00:00;-0.0044;-0.9968
2022-06-09 02:30:00+00:00;-0.011;-0.9984
2022-06-09 02:45:00+00:00;-0.0066;-0.9973
2022-06-09 03:00:00+00:00;-0.011;-0.9968
2022-06-09 03:15:00+00:00;-0.0022;-0.9968
2022-06-09 03:30:00+00:00;-0.0154;-0.9941
2022-06-09 03:45:00+00:00;-0.0022;-0.9919
2022-06-09 04:00:00+00:00;-0.011;-0.9807
2022-06-09 04:15:00+00:00;-0.0264;-0.971
2022-06-09 04:30:00+00:00;-0.0374;-0.9474
2022-06-09 04:45:00+00:00;-0.0374;-0.9109
2022-06-09 05:00:00+00:00;-0.033;-0.9216
2022-06-09 05:15:00+00:00;-0.0396;-0.8958
2022-06-09 05:30:00+00:00;-0.0374;-0.8448
2022-06-09 05:45:00+00:00;-0.022;-0.5356
2022-06-09 06:00:00+00:00;0.0154;-0.6032
2022-06-09 06:15:00+00:00;0.0132;-0.4024
2022-06-09 06:30:00+00:00;0.0374;-0.2923
2022-06-09 06:45:00+00:00;0.0507;-0.3525
2022-06-09 07:00:00+00:00;0.0595;-0.505
2022-06-09 07:15:00+00:00;0.0639;-0.3256
2022-06-09 07:30:00+00:00;0.0815;-0.1549
2022-06-09 07:45:00+00:00;0.1123;-0.2365
2022-06-09 08:00:00+00:00;0.0903;-0.4636
2022-06-09 08:15:00+00:00;0.0837;-0.0384
2022-06-09 08:30:00+00:00;0.1035;0.3369
2022-06-09 08:45:00+00:00;0.1498;0.1726
2022-06-09 09:00:00+00:00;0.1652;-0.229
2022-06-09 09:15:00+00:00;0.1388;-0.3385
2022-06-09 09:30:00+00:00;0.1388;-0.1216
2022-06-09 09:45:00+00:00;0.163;-0.0765
2022-06-09 10:00:00+00:00;0.1872;0.5989
2022-06-09 10:15:00+00:00;0.2093;0.7213
2022-06-09 10:30:00+00:00;0.2048;0.4319
2022-06-09 10:45:00+00:00;0.2004;0.5651
2022-06-09 11:00:00+00:00;0.2137;0.5807
2022-06-09 11:15:00+00:00;0.2137;0.1436
2022-06-09 11:30:00+00:00;0.1872;0.4706
2022-06-09 11:45:00+00:00;0.2511;0.4362
2022-06-09 12:00:00+00:00;0.1828;-0.0711
2022-06-09 12:15:00+00:00;0.174;0.3627
2022-06-09 12:30:00+00:00;0.2181;-0.3181
2022-06-09 12:45:00+00:00;0.1652;-0.622
2022-06-09 13:00:00+00:00;0.1079;-0.163
2022-06-09 13:15:00+00:00;0.1079;0.2677
2022-06-09 13:30:00+00:00;0.1344;-0.0577
2022-06-09 13:45:00+00:00;0.1322;-0.1297
2022-06-09 14:00:00+00:00;0.1608;-0.3933
2022-06-09 14:15:00+00:00;0.1498;-0.316
2022-06-09 14:30:00+00:00;0.1652;-0.3933
2022-06-09 14:45:00+00:00;0.1454;-0.5393
2022-06-09 15:00:00+00:00;0.1256;-0.9093
2022-06-09 15:15:00+00:00;0.0529;-0.8352
2022-06-09 15:30:00+00:00;0.033;-0.6886
2022-06-09 15:45:00+00:00;0.0551;-0.651
2022-06-09 16:00:00+00:00;0.0463;-0.7165
2022-06-09 16:15:00+00:00;0.0441;-0.7315
2022-06-09 16:30:00+00:00;0.0507;-0.7106
2022-06-09 16:45:00+00:00;0.0639;-0.7568
2022-06-09 17:00:00+00:00;0.0507;-0.8685
2022-06-09 17:15:00+00:00;0.0463;-0.9221
2022-06-09 17:30:00+00:00;0.0463;-0.9474
2022-06-09 17:45:00+00:00;0.0352;-0.9216
2022-06-09 18:00:00+00:00;0.0066;-0.8744
2022-06-09 18:15:00+00:00;0.011;-0.9334
2022-06-09 18:30:00+00:00;-0.0022;-0.9758
2022-06-09 18:45:00+00:00;-0.0132;-0.978
2022-06-09 19:00:00+00:00;-0.0066;-0.978
2022-06-09 19:15:00+00:00;-0.0044;-0.9887
2022-06-09 19:30:00+00:00;-0.011;-0.9968
2022-06-09 19:45:00+00:00;-0.0176;-0.9968
2022-06-09 20:00:00+00:00;-0.033;-0.9968
2022-06-09 20:15:00+00:00;-0.0463;-0.9968
2022-06-09 20:30:00+00:00;-0.0683;-0.9968
2022-06-09 20:45:00+00:00;-0.0617;-0.9968
2022-06-09 21:00:00+00:00;-0.0639;-0.9968
2022-06-09 21:15:00+00:00;-0.0551;-0.9968
2022-06-09 21:30:00+00:00;-0.0683;-0.9968
2022-06-09 21:45:00+00:00;-0.0859;-0.9968
2022-06-09 22:00:00+00:00;-0.0947;-0.9968
2022-06-09 22:15:00+00:00;-0.1013;-0.9968
2022-06-09 22:30:00+00:00;-0.1079;-0.9968
2022-06-09 22:45:00+00:00;-0.1035;-0.9968
2022-06-09 23:00:00+00:00;-0.1079;-0.9962
2022-06-09 23:15:00+00:00;-0.1211;-0.9962
2022-06-09 23:30:00+00:00;-0.1344;-0.9968
2022-06-09 23:45:00+00:00;-0.1476;-0.9968
2022-06-10 00:00:00+00:00;-0.1784;-0.9941
2022-06-10 00:15:00+00:00;-0.2225;-0.9952
2022-06-10 00:30:00+00:00;-0.2401;-0.9968
2022-06-10 00:45:00+00:00;-0.2181;-0.9979
2022-06-10 01:00:00+00:00;-0.1828;-0.9957
2022-06-10 01:15:00+00:00;-0.2379;-0.9968
2022-06-10 01:30:00+00:00;-0.2313;-0.9968
2022-06-10 01:45:00+00:00;-0.2335;-0.9968
2022-06-10 02:00:00+00:00;-0.2313;-0.9962
2022-06-10 02:15:00+00:00;-0.2863;-0.9962
2022-06-10 02:30:00+00:00;-0.2841;-0.9957
2022-06-10 02:45:00+00:00;-0.2731;-0.9968
2022-06-10 03:00:00+00:00;-0.2797;-0.9968
2022-06-10 03:15:00+00:00;-0.2643;-0.9946
2022-06-10 03:30:00+00:00;-0.2401;-0.985
2022-06-10 03:45:00+00:00;-0.2621;-0.9721
2022-06-10 04:00:00+00:00;-0.2841;-0.9388
2022-06-10 04:15:00+00:00;-0.2599;-0.8991
2022-06-10 04:30:00+00:00;-0.2709;-0.8443
2022-06-10 04:45:00+00:00;-0.2489;-0.797
2022-06-10 05:00:00+00:00;-0.2269;-0.724
2022-06-10 05:15:00+00:00;-0.185;-0.6542
2022-06-10 05:30:00+00:00;-0.1432;-0.5635
2022-06-10 05:45:00+00:00;-0.1145;-0.4937
2022-06-10 06:00:00+00:00;-0.1123;-0.4142
2022-06-10 06:15:00+00:00;-0.0727;-0.3466
2022-06-10 06:30:00+00:00;-0.0374;-0.2548
2022-06-10 06:45:00+00:00;-0.0198;-0.1753
2022-06-10 07:00:00+00:00;0.0022;-0.1039
2022-06-10 07:15:00+00:00;0.0374;-0.0534
2022-06-10 07:30:00+00:00;0.0595;0.0158
2022-06-10 07:45:00+00:00;0.0705;0.0663
2022-06-10 08:00:00+00:00;0.0903;0.1442
2022-06-10 08:15:00+00:00;0.1233;0.2064
2022-06-10 08:30:00+00:00;0.1476;0.2827
2022-06-10 08:45:00+00:00;0.1872;0.3675
2022-06-10 09:00:00+00:00;0.2093;0.2644
2022-06-10 09:15:00+00:00;0.2093;0.4062
2022-06-10 09:30:00+00:00;0.1872;0.4824
2022-06-10 09:45:00+00:00;0.2357;0.5071
2022-06-10 10:00:00+00:00;0.2137;0.5356
2022-06-10 10:15:00+00:00;0.2687;0.5087
2022-06-10 10:30:00+00:00;0.2797;0.5093
2022-06-10 10:45:00+00:00;0.2687;0.5458
2022-06-10 11:00:00+00:00;0.2974;0.5667
2022-06-10 11:15:00+00:00;0.2753;0.5753
2022-06-10 11:30:00+00:00;0.3194;0.5898
2022-06-10 11:45:00+00:00;0.2907;0.5866
2022-06-10 12:00:00+00:00;0.315;0.5275
2022-06-10 12:15:00+00:00;0.3458;0.4072
2022-06-10 12:30:00+00:00;0.337;0.1769
2022-06-10 12:45:00+00:00;0.3392;0.4636
2022-06-10 13:00:00+00:00;0.3546;0.4362
2022-06-10 13:15:00+00:00;0.348;0.3976
2022-06-10 13:30:00+00:00;0.3546;0.3638
2022-06-10 13:45:00+00:00;0.3678;0.3079
2022-06-10 14:00:00+00:00;0.3634;0.2456
2022-06-10 14:15:00+00:00;0.3722;0.1909
2022-06-10 14:30:00+00:00;0.3767;0.1136
2022-06-10 14:45:00+00:00;0.3612;0.0545
2022-06-10 15:00:00+00:00;0.3767;-0.018
2022-06-10 15:15:00+00:00;0.3789;-0.0663
2022-06-10 15:30:00+00:00;0.359;-0.1329
2022-06-10 15:45:00+00:00;0.3789;-0.1973
2022-06-10 16:00:00+00:00;0.3811;-0.2811
2022-06-10 16:15:00+00:00;0.3656;-0.3788
2022-06-10 16:30:00+00:00;0.3546;-0.4185
2022-06-10 16:45:00+00:00;0.359;-0.4894
2022-06-10 17:00:00+00:00;0.3634;-0.5624
2022-06-10 17:15:00+00:00;0.3568;-0.6236
2022-06-10 17:30:00+00:00;0.3458;-0.6972
2022-06-10 17:45:00+00:00;0.3392;-0.7509
2022-06-10 18:00:00+00:00;0.3238;-0.8191
2022-06-10 18:15:00+00:00;0.3128;-0.8717
2022-06-10 18:30:00+00:00;0.2974;-0.9232
2022-06-10 18:45:00+00:00;0.2841;-0.9544
2022-06-10 19:00:00+00:00;0.2489;-0.9801
2022-06-10 19:15:00+00:00;0.2247;-0.9877
2022-06-10 19:30:00+00:00;0.196;-0.9925
2022-06-10 19:45:00+00:00;0.1278;-0.9946
2022-06-10 20:00:00+00:00;0.0903;-0.9952
